frame,player_id,x,y,team
197,1,25.164206,47.23439,director
197,2,77.663704,40.758064,team1
197,3,81.91535,66.169685,team1
197,4,60.391445,37.081715,team2
197,5,92.041695,31.766653,team1
197,6,10.58898,34.10728,team2
197,7,41.727654,20.903788,team1
197,8,15.036523,53.63107,team2
197,9,25.220495,24.378939,team2
197,10,69.93225,30.638443,team1
197,11,88.33261,40.94269,team1
197,12,7.4298406,41.708828,team2
197,13,42.80796,30.872015,team2
197,14,24.05231,37.973522,team2
197,15,31.001951,37.57372,team2
197,16,65.94629,45.47786,team2
197,17,65.42312,29.690514,team2
197,18,62.27667,37.438,team1
197,19,60.57631,35.924995,team2
197,20,29.38644,37.25371,team1
198,0,29.360302,37.04851,team1
198,1,81.82138,66.34392,team1
198,2,24.391134,38.01947,team2
198,3,36.153694,58.567207,team1
198,4,77.84302,40.923622,team1
198,5,41.94606,20.889505,team1
198,6,7.719938,41.652184,team2
198,7,10.800248,34.05549,team2
198,8,69.984314,30.674307,team1
198,9,31.630371,37.73763,team2
198,10,92.04725,31.755087,team1
198,11,43.058903,30.84031,team2
198,12,15.458619,53.682327,team2
198,13,25.121048,47.277187,director
198,14,25.569496,24.363485,team2
198,15,65.944145,29.828352,team2
198,16,88.29942,40.933857,team1
198,17,66.60169,45.464493,team2
198,18,61.193012,37.551594,team2
199,0,29.349163,36.901215,team1
199,1,69.92073,30.788795,team1
199,2,36.238712,58.645054,team1
199,3,81.68398,66.380875,team1
199,4,42.06536,20.8947,team1
199,5,77.91642,40.972996,team1
199,6,7.8884807,41.659397,team2
199,7,24.555143,37.94815,team2
199,8,10.931817,33.9851,team2
199,9,25.124899,47.327095,director
199,10,66.28109,29.800112,team2
199,11,92.0178,31.778345,team1
199,12,43.238644,30.858328,team2
199,13,15.69052,53.70919,team2
199,14,88.30027,40.91086,team1
199,15,25.714415,24.412067,team2
199,16,66.9944,45.42495,team2
199,17,31.852959,37.755928,team2
199,18,73.419754,15.804071,team1
199,19,61.990967,37.513577,team2
199,20,42.453556,20.95819,team1
200,0,69.86957,30.807386,team1
200,1,81.601074,66.37674,team1
200,2,29.38588,36.85892,team1
200,3,36.33493,58.758137,team1
200,4,11.024261,33.988045,team2
200,5,78.00216,40.992676,team1
200,6,24.635563,37.97716,team2
200,7,15.925055,53.72748,team2
200,8,66.42623,29.912403,team2
200,9,8.024194,41.729733,team2
200,10,25.145882,47.365623,director
200,11,42.180565,20.902832,team1
200,12,88.287865,40.912968,team1
200,13,91.98924,31.812384,team1
200,14,43.409996,30.922775,team2
200,15,67.16155,45.377068,team2
200,16,25.838192,24.3625,team2
200,17,32.355797,37.80099,team2
200,18,62.172024,37.648617,team2
200,19,42.52986,20.943954,team1
200,20,73.45735,15.803255,team1
201,0,69.7845,30.832293,team1
201,1,81.44669,66.45714,team1
201,2,66.81462,29.955296,team2
201,3,25.181393,47.439995,director
201,4,36.421688,58.96434,team1
201,5,11.115523,34.0122,team2
201,6,16.331913,53.749687,team2
201,7,78.13583,40.994102,team1
201,8,88.26599,40.87826,team1
201,9,29.34992,36.776634,team1
201,10,24.954088,37.949326,team2
201,11,8.186585,41.647392,team2
201,12,42.483234,20.670202,team1
201,13,67.759544,45.373215,team2
201,14,26.127855,24.444544,team2
201,15,43.84228,30.89265,team2
201,16,32.909115,37.915173,team2
201,17,91.915146,31.881815,team1
201,18,63.369133,37.01408,team2
201,19,42.698776,20.859385,team1
202,0,29.330328,36.825554,team1
202,1,25.220797,47.51618,director
202,2,81.50799,66.379715,team1
202,3,69.78167,30.877094,team1
202,4,36.54986,59.246914,team1
202,5,64.146416,37.004284,team2
202,6,16.728228,53.786095,team2
202,7,88.08792,40.90268,team1
202,8,68.35286,45.406807,team2
202,9,8.451682,41.734623,team2
202,10,42.60972,20.616732,team1
202,11,78.21943,41.034264,team1
202,12,25.285133,37.871796,team2
202,13,26.385174,24.362082,team2
202,14,11.529927,33.984985,team2
202,15,44.253197,30.719418,team2
202,16,33.582264,37.70283,team2
202,17,67.26157,29.908764,team2
202,18,91.78356,31.934597,team1
202,19,61.685524,38.08253,team1
203,0,29.28577,36.804474,team1
203,1,69.821594,30.84716,team1
203,2,81.560135,66.35004,team1
203,3,25.21147,47.51586,director
203,4,36.62276,59.37624,team1
203,5,88.07182,40.921143,team1
203,6,16.914545,53.777706,team2
203,7,42.713707,20.643951,team1
203,8,8.57376,41.78572,team2
203,9,68.598595,45.374947,team2
203,10,11.64813,34.015327,team2
203,11,78.325165,41.022087,team1
203,12,64.605995,36.476196,team2
203,13,44.582615,30.85904,team2
203,14,26.571672,24.257257,team2
203,15,33.854168,38.20093,team2
203,16,67.5968,29.988619,team2
203,17,25.40837,37.919884,team2
203,18,91.768456,31.992977,team1
203,19,64.51322,37.092834,team2
203,20,61.87206,38.26249,team1
204,0,81.53876,66.2933,team1
204,1,29.267012,36.818592,team1
204,2,69.89002,30.790041,team1
204,3,25.203566,47.506924,director
204,4,87.98502,40.963333,team1
204,5,68.954605,45.37208,team2
204,6,44.86474,30.892305,team2
204,7,42.907097,20.601116,team1
204,8,36.70168,59.477604,team1
204,9,17.157373,53.74342,team2
204,10,34.43034,38.40139,team2
204,11,11.80755,34.002293,team2
204,12,8.723262,41.836926,team2
204,13,78.37489,41.01614,team1
204,14,67.89379,29.939522,team2
204,15,25.665636,37.86436,team2
204,16,26.762506,24.278204,team2
204,17,65.10557,37.132275,team2
204,18,91.72273,31.994743,team1
204,19,62.036396,38.25379,team1
205,0,43.087357,20.581673,team1
205,1,65.808044,37.114574,team2
205,2,87.871475,41.01141,team1
205,3,81.37882,66.14423,team1
205,4,25.271456,47.51609,director
205,5,45.189816,30.880827,team2
205,6,17.50976,53.74784,team2
205,7,12.064315,33.997326,team2
205,8,35.15384,38.410557,team2
205,9,69.52156,45.193924,team2
205,10,26.989725,24.223461,team2
205,11,78.51431,40.94797,team1
205,12,36.796936,59.622562,team1
205,13,25.944635,37.71398,team2
205,14,29.184927,36.63773,team1
205,15,69.956276,30.68478,team1
205,16,8.885187,41.8538,team2
205,17,68.3052,30.042692,team2
205,18,91.73047,31.971613,team1
205,19,73.60115,15.734757,team1
205,20,43.101105,20.35061,team1
205,21,62.125946,38.32597,team1
206,0,43.14954,20.510454,team1
206,1,17.664719,53.768677,team2
206,2,87.79751,41.009186,team1
206,3,25.248455,47.532845,director
206,4,12.198657,33.959503,team2
206,5,69.8391,30.596855,team1
206,6,66.18708,37.137493,team2
206,7,78.562225,40.938145,team1
206,8,69.817406,45.135803,team2
206,9,45.470703,30.845226,team2
206,10,35.426723,38.558098,team2
206,11,81.25691,66.13891,team1
206,12,36.876343,59.673714,team1
206,13,27.049314,24.265394,team2
206,14,26.069466,37.75519,team2
206,15,29.074074,36.58052,team1
206,16,8.961488,41.870865,team2
206,17,91.73651,31.897621,team1
206,18,62.0209,38.347492,team1
206,19,43.15548,20.261599,team1
206,20,61.19314,38.5049,team1
207,0,87.71311,40.99201,team1
207,1,26.22379,37.772774,team2
207,2,81.128174,66.08755,team1
207,3,43.280685,20.359568,team1
207,4,25.223536,47.59269,director
207,5,78.56377,40.959316,team1
207,6,17.992666,53.803482,team2
207,7,27.122065,24.235428,team2
207,8,36.934414,59.75532,team1
207,9,45.621815,30.753506,team2
207,10,12.40819,33.964653,team2
207,11,9.112246,41.898617,team2
207,12,28.976128,36.630413,team1
207,13,70.151924,45.15858,team2
207,14,66.799194,37.192287,team2
207,15,91.71743,31.901905,team1
207,16,36.04764,38.338608,team2
207,17,69.6685,30.437607,team1
207,18,61.941196,38.470657,team1
207,19,61.126247,38.638546,team1
207,20,73.56871,15.73379,team1
208,0,87.692474,41.0402,team1
208,1,37.163876,59.923855,team1
208,2,26.460426,37.689323,team2
208,3,67.3662,37.37674,team2
208,4,25.17977,47.69844,director
208,5,80.90121,66.01676,team1
208,6,69.670586,30.409325,team1
208,7,9.132812,41.882076,team2
208,8,78.548904,41.006523,team1
208,9,27.181047,24.140936,team2
208,10,43.480247,20.107765,team1
208,11,12.590363,34.017956,team2
208,12,18.232948,53.844666,team2
208,13,70.70413,45.206196,team2
208,14,36.64398,38.56831,team2
208,15,28.73023,36.807327,team1
208,16,91.512505,31.912792,team1
208,17,46.14623,30.772154,team2
208,18,61.92084,38.56806,team1
208,19,73.53303,15.707932,team1
209,0,69.739006,30.44506,team1
209,1,87.718254,41.028435,team1
209,2,80.81324,65.98205,team1
209,3,37.19025,59.939804,team1
209,4,9.156652,41.87833,team2
209,5,26.570871,37.665684,team2
209,6,25.157076,47.699543,director
209,7,27.208685,24.116049,team2
209,8,43.5265,20.05828,team1
209,9,78.53491,41.037434,team1
209,10,67.5251,37.42016,team2
209,11,70.75621,45.066414,team2
209,12,12.644351,34.01886,team2
209,13,28.695093,36.85029,team1
209,14,18.332186,53.9151,team2
209,15,36.884045,38.65781,team2
209,16,46.31572,30.76072,team2
209,17,91.48418,31.911917,team1
209,18,61.954212,38.63264,team1
209,19,73.492615,15.663695,team1
210,0,87.77267,41.026844,team1
210,1,80.60324,66.05676,team1
210,2,26.645206,37.64455,team2
210,3,37.256725,60.02097,team1
210,4,71.17785,45.065514,team2
210,5,28.583536,36.83524,team1
210,6,9.114766,41.910034,team2
210,7,69.807045,30.530806,team1
210,8,27.194586,24.113926,team2
210,9,78.47868,41.066017,team1
210,10,46.494965,30.685526,team2
210,11,62.057346,38.845356,team1
210,12,12.747359,34.071877,team2
210,13,43.62446,20.024519,team1
210,14,18.392609,53.94579,team2
210,15,67.80579,37.55212,team2
210,16,91.39134,31.878914,team1
210,17,25.048069,47.82382,director
210,18,37.269234,38.789707,team2
210,19,73.41422,15.591661,team1
211,0,28.303066,36.83586,team1
211,1,87.713905,41.050114,team1
211,2,62.189854,38.82124,team1
211,3,80.05635,66.0414,team1
211,4,37.20107,60.179657,team1
211,5,27.056559,24.045628,team2
211,6,12.653241,34.113625,team2
211,7,43.580414,19.849249,team1
211,8,46.528763,30.651196,team2
211,9,71.552795,44.82168,team2
211,10,8.771258,41.956676,team2
211,11,78.304306,41.053146,team1
211,12,18.35767,54.096313,team2
211,13,24.760452,47.882557,director
211,14,68.05078,37.507946,team2
211,15,37.701427,39.211235,team2
211,16,26.606762,37.514782,team2
211,17,91.03803,32.000015,team1
211,18,69.801765,30.539555,team1
211,19,73.26108,15.503631,team1
212,0,28.211063,36.896725,team1
212,1,79.87296,66.072266,team1
212,2,87.67969,41.045918,team1
212,3,62.15697,38.814342,team1
212,4,26.973139,23.974216,team2
212,5,37.151115,60.242085,team1
212,6,78.229706,41.07076,team1
212,7,46.525375,30.650572,team2
212,8,43.590054,19.780304,team1
212,9,12.525837,34.16227,team2
212,10,8.627993,41.934654,team2
212,11,24.664936,47.891285,director
212,12,71.669624,44.775963,team2
212,13,18.30531,54.117138,team2
212,14,37.99046,39.18492,team2
212,15,68.147156,37.5948,team2
212,16,90.91641,32.01797,team1
212,17,26.54063,37.448784,team2
212,18,70.11689,30.319565,team2
212,19,73.20263,15.473888,team1
213,0,87.57288,41.08827,team1
213,1,62.03589,38.784863,team1
213,2,79.3264,66.138756,team1
213,3,26.674688,23.978645,team2
213,4,27.8908,36.993732,team1
213,5,77.96034,41.161896,team1
213,6,43.560703,19.661573,team1
213,7,12.2413225,34.16808,team2
213,8,8.388653,41.970806,team2
213,9,46.50437,30.610308,team2
213,10,24.423723,47.850594,director
213,11,18.148365,54.133682,team2
213,12,36.93571,60.30132,team1
213,13,90.651344,32.104885,team1
213,14,71.81174,44.636578,team2
213,15,38.204,39.287594,team2
213,16,68.20113,37.95746,team2
213,17,26.261284,37.38117,team2
213,18,72.92216,15.561926,team1
213,19,70.200195,30.39116,team2
213,20,68.62837,31.136427,team1
214,0,77.44507,41.18472,team1
214,1,87.25395,41.14915,team1
214,2,43.341614,19.544918,team1
214,3,78.52399,66.1152,team1
214,4,7.8023963,41.88895,team2
214,5,36.638218,60.36476,team1
214,6,11.968486,34.188843,team2
214,7,61.797405,38.98664,team1
214,8,90.31422,32.074562,team1
214,9,38.353,39.429527,team2
214,10,17.748335,54.191677,team2
214,11,46.38457,30.595762,team2
214,12,68.30742,31.050262,team1
214,13,71.8364,44.477207,team2
214,14,68.11795,37.92377,team2
214,15,70.39404,30.283415,team2
214,16,23.852966,47.88895,director
214,17,26.00465,23.890184,team2
214,18,27.325556,37.06356,team1
214,19,26.512415,37.326645,team1
214,20,72.36033,15.577536,team1
215,0,78.26295,66.08048,team1
215,1,43.192123,19.50584,team1
215,2,77.18908,41.15104,team1
215,3,87.06096,41.154716,team1
215,4,36.480106,60.44989,team1
215,5,68.107605,30.98616,team1
215,6,26.510616,37.274986,team1
215,7,23.517378,47.863037,director
215,8,89.86234,32.08172,team1
215,9,7.534934,41.850548,team2
215,10,11.763244,34.17955,team2
215,11,38.340294,39.464664,team2
215,12,25.800385,23.874716,team2
215,13,61.680347,38.970272,team1
215,14,68.05324,38.144688,team2
215,15,71.83722,44.511326,team2
215,16,70.34316,30.189577,team2
215,17,17.593182,54.272953,team2
215,18,46.258366,30.631319,team2
216,0,42.94191,19.192375,team1
216,1,11.151431,34.13675,team2
216,2,25.95631,37.303276,team1
216,3,36.138134,60.66582,team1
216,4,71.769196,44.5593,team2
216,5,25.30388,23.891014,team2
216,6,77.51885,66.08537,team1
216,7,67.57959,31.109247,team1
216,8,76.52264,41.110134,team1
216,9,86.74214,41.076878,team1
216,10,22.896862,48.06309,director
216,11,45.76213,30.572132,team2
216,12,17.047544,54.435787,team2
216,13,89.48498,32.060635,team1
216,14,38.20854,39.725166,team2
216,15,6.785653,41.8271,team2
216,16,70.26693,29.937727,team2
216,17,67.70234,38.28172,team2
216,18,61.230843,38.821373,team1
216,19,71.58294,15.47493,team1
217,0,75.936295,41.057392,team1
217,1,42.570297,19.018223,team1
217,2,76.862305,65.94615,team1
217,3,35.80583,60.81117,team1
217,4,61.01081,38.66085,team1
217,5,71.705185,44.533066,team2
217,6,6.2066746,41.83747,team2
217,7,86.39109,41.033173,team1
217,8,45.58455,30.626328,team2
217,9,22.391972,48.060158,director
217,10,24.85428,23.909515,team2
217,11,89.10935,32.138824,team1
217,12,70.14675,29.935873,team2
217,13,10.738307,34.170555,team2
217,14,38.019043,39.887974,team2
217,15,67.42845,38.55302,team2
217,16,16.624666,54.493927,team2
217,17,25.27696,37.285835,team2
217,18,67.0652,31.280214,team1
218,0,76.28142,65.8581,team1
218,1,86.15245,41.010952,team1
218,2,22.069654,48.06217,director
218,3,75.609215,40.98256,team1
218,4,60.840134,38.664604,team1
218,5,35.510555,60.91631,team1
218,6,71.64285,44.54865,team2
218,7,45.520348,30.64076,team2
218,8,88.88552,32.140137,team1
218,9,5.788895,41.87549,team2
218,10,67.11152,38.592617,team2
218,11,10.209016,34.13859,team2
218,12,37.90042,39.918495,team2
218,13,66.85553,31.273647,team1
218,14,70.06678,30.03284,team2
218,15,42.384407,18.96061,team1
218,16,16.250896,54.513214,team2
218,17,24.440306,23.891512,team2
218,18,24.948013,37.25449,team2
218,19,70.75715,15.386978,team1
219,0,21.301605,48.09349,director
219,1,75.13162,65.77456,team1
219,2,85.69544,40.92648,team1
219,3,66.251465,31.225998,team1
219,4,71.51581,44.352844,team2
219,5,35.001892,60.96019,team1
219,6,9.373346,34.13246,team2
219,7,24.257479,37.22931,team2
219,8,4.898901,41.84452,team2
219,9,74.83903,40.979782,team1
219,10,23.714243,23.945086,team2
219,11,45.327248,30.596313,team2
219,12,88.34464,32.15347,team1
219,13,15.611482,54.587296,team2
219,14,41.828995,18.808584,team1
219,15,60.572296,38.516323,team1
219,16,66.46377,38.666454,team2
219,17,37.54292,39.910503,team2
219,18,69.89524,30.113243,team2
220,0,74.12101,65.63901,team1
220,1,41.384136,18.689098,team1
220,2,74.07178,40.98129,team1
220,3,20.514292,48.05496,director
220,4,60.27077,38.46274,team1
220,5,87.77591,32.205845,team1
220,6,34.374733,61.01,team1
220,7,85.21363,40.92613,team1
220,8,4.1506248,41.855286,team2
220,9,8.597763,34.125507,team2
220,10,45.079586,30.663948,team2
220,11,71.33494,44.4583,team2
220,12,14.974912,54.664246,team2
220,13,65.91383,38.56742,team2
220,14,69.72211,30.027729,team2
220,15,23.629585,37.111618,team2
220,16,37.18193,39.954704,team2
220,17,65.59344,31.116621,team1
220,18,23.011887,23.882238,team2
220,19,45.067776,30.442003,team2
221,0,73.62844,40.979656,team1
221,1,41.054466,18.597582,team1
221,2,73.35982,65.63113,team1
221,3,23.072504,37.113255,team2
221,4,33.968403,61.132965,team1
221,5,3.5650175,41.913826,team2
221,6,19.963533,48.080936,director
221,7,87.446075,32.178932,team1
221,8,65.522316,38.274445,team2
221,9,84.859276,40.834526,team1
221,10,14.460345,54.75755,team2
221,11,7.917515,34.04852,team2
221,12,36.984207,39.956917,team2
221,13,65.133385,31.181849,team1
221,14,69.47066,30.091738,team2
221,15,44.94936,30.728168,team2
221,16,71.08544,44.282967,team2
221,17,60.1118,38.283,team1
221,18,22.465866,24.030298,team2
221,19,8.052758,34.11636,team2
222,0,7.5939975,34.031204,team2
222,1,19.644045,48.0961,director
222,2,72.81314,65.580154,team1
222,3,70.93238,44.137688,team2
222,4,14.161976,54.821842,team2
222,5,84.56935,40.82689,team1
222,6,3.029572,41.907124,team2
222,7,33.63412,61.10458,team1
222,8,40.744095,18.498552,team1
222,9,22.724417,37.06857,team2
222,10,64.86983,31.185902,team1
222,11,87.18002,32.22041,team1
222,12,65.26419,38.09516,team2
222,13,73.16312,40.96149,team1
222,14,36.8226,39.924034,team2
222,15,44.81946,30.782377,team2
222,16,69.308365,30.157682,team2
222,17,60.024227,38.18649,team1
222,18,22.121332,23.869608,team2
222,19,59.61955,38.24139,team1
223,0,84.088615,40.75951,team1
223,1,18.76726,48.22958,director
223,2,40.28517,18.475994,team1
223,3,71.54105,65.50682,team1
223,4,33.011295,61.078564,team1
223,5,13.522722,54.99387,team2
223,6,6.7662616,34.23117,team2
223,7,70.5621,44.330906,team2
223,8,64.508835,38.009697,team2
223,9,64.3509,31.107529,team1
223,10,86.76928,32.270134,team1
223,11,36.53797,39.886063,team2
223,12,59.403313,38.097683,team1
223,13,21.591066,37.071884,team2
223,14,2.1074312,42.009773,team2
223,15,72.06085,40.868206,team1
223,16,44.581978,30.816294,team2
223,17,21.384369,23.882137,team2
223,18,69.067184,30.395975,team2
223,19,21.770247,37.280094,team2
223,20,67.549324,15.066379,team1
224,0,40.13602,18.416374,team1
224,1,83.90052,40.691498,team1
224,2,32.770283,61.221085,team1
224,3,71.104416,65.53651,team1
224,4,64.1163,31.05312,team1
224,5,13.246102,55.145878,team2
224,6,21.372204,37.140213,team2
224,7,86.39163,32.164074,team1
224,8,36.42616,39.872845,team2
224,9,1.7793361,42.064716,team2
224,10,59.335934,38.18191,team1
224,11,70.41336,44.687958,team2
224,12,64.181076,38.111084,team2
224,13,71.65271,40.957127,team1
224,14,6.4908977,34.421394,team2
224,15,18.464624,48.19913,director
224,16,69.00094,30.374992,team2
224,17,44.571655,30.832418,team2
224,18,21.066216,23.917131,team2
225,0,39.990147,18.246502,team1
225,1,32.431126,61.323532,team1
225,2,63.75726,38.004005,team2
225,3,36.17097,39.941845,team2
225,4,20.419611,23.896053,team2
225,5,21.051619,37.042614,team2
225,6,83.57105,40.622623,team1
225,7,17.81647,48.224396,director
225,8,86.15171,32.214344,team1
225,9,59.22464,38.099895,team1
225,10,1.2632351,42.06532,team2
225,11,12.863417,55.20731,team2
225,12,70.1257,65.55246,team1
225,13,63.768368,30.986612,team1
225,14,70.38728,44.888527,team2
225,15,68.95177,30.338978,team2
225,16,5.8026085,34.404404,team2
225,17,70.61993,40.98039,team1
225,18,44.50621,30.890034,team2
226,0,39.846046,18.180489,team1
226,1,20.281935,23.825315,team2
226,2,70.269516,40.96677,team1
226,3,20.953876,37.096428,team2
226,4,59.181175,37.911552,team1
226,5,63.511517,37.97865,team2
226,6,63.48019,31.106161,team1
226,7,69.43398,65.58423,team1
226,8,1.0528543,42.08257,team2
226,9,36.097984,40.02728,team2
226,10,32.182537,61.349697,team1
226,11,86.03696,32.24634,team1
226,12,17.416742,48.320175,director
226,13,12.6253805,55.1418,team2
226,14,83.443474,40.54937,team1
226,15,68.91162,30.351782,team2
226,16,5.496961,34.40428,team2
226,17,70.37352,44.968075,team2
226,18,44.540417,30.875397,team2
226,19,66.04439,14.8776865,team1
227,0,39.70033,18.203007,team1
227,1,68.98432,65.6334,team1
227,2,63.310764,31.11572,team1
227,3,59.15955,37.847607,team1
227,4,20.157665,23.784708,team2
227,5,32.021683,61.311966,team1
227,6,85.87333,32.257298,team1
227,7,36.076694,40.066277,team2
227,8,21.001856,37.048233,team2
227,9,70.40869,44.924423,team2
227,10,63.364716,37.915558,team2
227,11,12.561972,55.11909,team2
227,12,83.24746,40.589928,team1
227,13,68.930244,30.384207,team2
227,14,5.298311,34.32768,team2
227,15,44.585575,30.855656,team2
227,16,65.71809,14.865625,team1
227,17,17.088028,48.2498,director
227,18,0.92405015,42.121677,team2
227,19,69.99171,40.90891,team1
227,20,20.460321,36.993362,team2
227,21,69.5596,40.98242,team1
228,0,39.476917,18.066557,team1
228,1,59.106922,37.71677,team1
228,2,69.20061,40.776142,team1
228,3,31.850687,61.35273,team1
228,4,19.986933,23.763384,team2
228,5,70.42919,44.982975,team2
228,6,63.143784,31.143011,team1
228,7,68.45195,65.6298,team1
228,8,83.11983,40.58698,team1
228,9,63.01205,38.01187,team2
228,10,36.08615,40.164898,team2
228,11,12.525535,55.168076,team2
228,12,20.865902,37.01182,team2
228,13,20.476656,37.00947,team2
228,14,5.167034,34.424564,team2
228,15,16.77034,48.30842,director
228,16,68.959015,30.46529,team2
228,17,44.691944,30.805824,team2
228,18,85.69507,32.217316,team1
228,19,65.41577,14.757545,team1
229,0,59.045662,37.650394,team1
229,1,39.408787,18.024807,team1
229,2,62.81059,38.05902,team2
229,3,31.687515,61.404827,team1
229,4,19.858814,23.742336,team2
229,5,70.45211,45.158943,team2
229,6,67.84828,65.61476,team1
229,7,68.82043,40.720123,team1
229,8,83.03942,40.539116,team1
229,9,12.484541,55.36885,team2
229,10,36.088562,40.286827,team2
229,11,4.8873935,34.376633,team2
229,12,62.9892,31.11513,team1
229,13,44.716343,30.838915,team2
229,14,64.99608,14.637653,team1
229,15,68.97555,30.485903,team2
229,16,16.363298,48.361942,director
229,17,85.51141,32.159172,team1
229,18,20.21641,36.95085,team2
230,0,39.283463,17.934475,team1
230,1,59.008,37.770523,team1
230,2,31.562885,61.435375,team1
230,3,67.55765,65.64059,team1
230,4,70.59953,45.026886,team2
230,5,62.697113,38.109535,team2
230,6,19.749144,23.712757,team2
230,7,12.513441,55.52908,team2
230,8,83.0119,40.483173,team1
230,9,68.40288,40.684082,team1
230,10,36.08228,40.31013,team2
230,11,62.88057,31.147936,team1
230,12,4.80997,34.39106,team2
230,13,85.392685,32.08329,team1
230,14,44.93427,30.887205,team2
230,15,69.046524,30.492483,team2
230,16,16.02425,48.412373,director
230,17,64.79645,14.641648,team1
231,0,39.231594,17.959436,team1
231,1,67.96186,40.72741,team1
231,2,58.958588,37.86712,team1
231,3,67.12144,65.6078,team1
231,4,31.419725,61.39638,team1
231,5,70.74892,44.801445,team2
231,6,83.041435,40.420868,team1
231,7,19.683119,23.606548,team2
231,8,62.522156,37.92488,team2
231,9,62.759037,31.135166,team1
231,10,12.5937805,55.78529,team2
231,11,36.104015,40.35914,team2
231,12,4.752813,34.396046,team2
231,13,15.787887,48.44329,director
231,14,85.3152,32.04088,team1
231,15,45.220097,30.86079,team2
231,16,69.21459,30.431505,team2
231,17,64.438774,14.45506,team1
232,0,39.17323,17.853846,team1
232,1,67.47011,40.772774,team1
232,2,58.81891,38.04207,team1
232,3,31.335167,61.45848,team1
232,4,70.80836,45.149014,team2
232,5,83.13671,40.321815,team1
232,6,85.176384,31.950064,team1
232,7,19.57501,23.605198,team2
232,8,15.588769,48.539333,director
232,9,62.63342,31.197086,team1
232,10,12.614426,55.871315,team2
232,11,36.197117,40.39336,team2
232,12,66.54236,65.67045,team1
232,13,69.30062,30.607439,team2
232,14,62.25323,38.16531,team2
232,15,45.420017,31.031027,team2
232,16,4.743795,34.416336,team2
232,17,63.994896,14.316432,team1
232,18,18.423662,36.983555,team1
233,0,39.158394,17.827812,team1
233,1,67.190926,40.786243,team1
233,2,31.296518,61.461864,team1
233,3,58.7218,38.02797,team1
233,4,83.22498,40.246418,team1
233,5,15.449228,48.5859,director
233,6,19.52869,23.575447,team2
233,7,70.87785,45.433147,team2
233,8,85.10233,31.95812,team1
233,9,69.382805,30.727694,team2
233,10,62.58341,31.22908,team1
233,11,36.274414,40.431477,team2
233,12,12.6054,55.89074,team2
233,13,4.759741,34.403126,team2
233,14,45.54634,30.979494,team2
233,15,62.11286,38.11836,team2
233,16,66.06082,65.64726,team1
233,17,63.886013,14.293236,team1
233,18,18.29245,36.96462,team1
234,0,39.12259,17.734262,team1
234,1,66.71351,40.988453,team1
234,2,31.238932,61.48443,team1
234,3,84.97914,31.965263,team1
234,4,69.57233,30.910147,team2
234,5,19.505583,23.58496,team2
234,6,62.45374,31.299673,team1
234,7,36.494,40.49627,team2
234,8,4.7467895,34.449257,team2
234,9,12.6435,55.8583,team2
234,10,70.95534,45.78906,team2
234,11,15.15038,48.633205,director
234,12,83.39274,40.169872,team1
234,13,63.442738,14.443271,team1
234,14,17.95529,36.91357,team1
234,15,61.97429,38.100918,team2
234,16,45.8987,31.03176,team2
234,17,19.424696,36.892822,team2
234,18,58.49979,38.05883,team1
234,19,65.46541,65.51103,team1
235,0,39.110596,17.671352,team1
235,1,31.236134,61.5258,team1
235,2,84.84578,31.988234,team1
235,3,19.525356,23.602882,team2
235,4,15.047363,48.70342,director
235,5,4.7714186,34.460075,team2
235,6,69.700165,31.111637,team2
235,7,62.345284,31.366325,team1
235,8,36.56431,40.539017,team2
235,9,83.6374,40.044056,team1
235,10,61.897434,38.36137,team2
235,11,12.677738,55.878914,team2
235,12,17.851995,36.985317,team1
235,13,66.36546,41.000423,team1
235,14,70.977066,46.169365,team2
235,15,46.279175,31.085264,team2
235,16,19.317072,36.89375,team2
235,17,58.287575,38.027588,team1
235,18,57.858505,38.003685,team1
235,19,1.0421174,42.22981,team2
235,20,64.97042,65.499275,team1
235,21,63.131737,14.603855,team1
236,0,31.236467,61.52923,team1
236,1,39.124462,17.677357,team1
236,2,14.936352,48.720005,director
236,3,61.86665,38.533157,team2
236,4,83.63544,40.012703,team1
236,5,4.792748,34.443047,team2
236,6,19.552101,23.595127,team2
236,7,84.78007,32.00707,team1
236,8,69.811195,31.176405,team2
236,9,62.297348,31.387207,team1
236,10,12.674692,55.89596,team2
236,11,17.82965,37.05669,team1
236,12,36.628174,40.51818,team2
236,13,71.097626,46.202065,team2
236,14,57.826897,37.961285,team1
236,15,46.45099,31.105618,team2
236,16,66.127235,41.006233,team1
236,17,1.0674536,42.257816,team2
236,18,19.323095,36.905876,team2
237,0,31.223091,61.528896,team1
237,1,39.146797,17.688238,team1
237,2,71.22339,46.358162,team2
237,3,83.72741,39.9758,team1
237,4,69.94184,31.356775,team2
237,5,14.773857,48.757236,director
237,6,19.602837,23.613592,team2
237,7,61.673183,38.536945,team2
237,8,57.708694,37.980095,team1
237,9,65.79343,41.094288,team1
237,10,4.8572283,34.436226,team2
237,11,17.757885,37.082047,team1
237,12,36.760174,40.5308,team2
237,13,62.111053,31.443151,team1
237,14,84.69797,32.028362,team1
237,15,12.707394,55.93699,team2
237,16,1.1270307,42.253277,team2
237,17,46.73097,31.240753,team2
237,18,19.264252,36.888733,team2
238,0,31.2256,61.537853,team1
238,1,39.154427,17.674944,team1
238,2,83.9029,39.869213,team1
238,3,71.38361,46.524117,team2
238,4,19.660421,23.549135,team2
